dgp1,dgp2,dgp3,dgp4,null,death
18.409815788258033,26.056900245649402,34.51147516681456,32.85081944846766,14.12262553212178,0.0
17.027145509386504,24.702602631114946,32.59275470046333,30.251390679847454,14.984751980226672,0.0
18.712946216202187,24.355601469947004,33.34030595992737,30.932052178527055,15.573534918617801,0.0
18.193601240254594,23.773018841116674,32.039815567579964,30.417698669116366,14.016270396057692,0.0
20.273208676855187,21.201584033973266,33.29982341565504,27.151190512944503,13.512543553149822,0.0
19.448872575942705,22.16987977268954,30.33250284748895,27.50797079282396,13.249769580603306,0.0
19.31629442793539,24.26850763934686,30.709779633193175,26.629415310768355,14.040947480051916,0.0
21.808033707660186,23.47151576707852,31.465594181700055,25.57348717687885,14.889022986170048,0.0
20.14092389748935,25.18705085549988,29.346316033162157,22.822757672987837,15.99610627687848,0.0
17.248874941313115,24.41490751130434,27.74926657089204,24.89450868073913,15.82125201950349,0.0
19.828542953745256,23.277238969965993,26.93839326613453,23.726002299833738,14.052707165683485,0.0
19.224317295783028,23.230441821283264,26.488696607849874,24.14078715775373,15.728622659006769,0.0
19.75053994457538,23.18455392660524,30.233222490329027,29.393646666935993,20.431314528369416,0.0
18.143691057275667,20.928554844023232,28.394348289421032,28.132964615247484,18.887315253722775,0.0
20.072026623682337,26.73220232462039,29.726857492167387,31.2397723934324,21.427239675783092,127.0
20.38660045914048,28.891096945418305,31.06292982667096,31.85253565537795,21.302972857587424,154.0
20.183666563045094,29.25526757047254,31.727032532594265,33.73804745326079,21.026762204176105,189.0
17.940353416481663,27.711365619341304,30.36307617105151,30.254505900439796,19.601795803506345,213.0
18.61862967555806,27.478506157791795,32.27829383422795,29.881258435297312,20.359516564391654,215.0
21.922620219412988,30.61601650241027,33.376918144416415,33.597292482576634,23.920558382904964,222.0
19.10039677371431,25.319396689020383,29.319936116363586,31.65631925857905,18.784535315089723,236.0
17.575678800831874,26.12973809410072,28.770203188869683,27.749610632150826,20.172890133327765,156.0
18.123071933793,29.169559832583627,28.55691802210503,29.707262091187342,20.62752163671524,134.0
20.67704892227484,30.119520014121488,29.345880259252166,31.83814341573424,23.46315695433767,150.0
21.996705143036365,31.12670195945683,32.71547649232543,31.32322163601334,25.16687865466517,205.0
23.766553367909925,32.72926917916172,31.73640930781879,29.919728765677323,25.30543621049994,285.0
27.514968751759852,32.02422595522817,32.43125392230037,30.834656243268206,24.35620379130299,369.0
28.747122749121356,32.26510767948734,34.99789748515033,32.660055286176366,24.362651392321872,398.0
26.09396342315916,33.36422488490311,31.866562571705472,30.76412579370209,24.302633196716094,464.0
28.873571940900668,33.96799071667044,34.672106954943075,32.1424108808302,27.421934491165075,442.0
29.253789580093333,34.39830294102421,33.83826420688071,32.874435785885076,26.976472325173766,489.0
29.861249409534594,36.56305832799703,36.480959363931305,31.967797329997722,30.844590546809933,445.0
29.34009508481481,36.79919363100769,34.91672275889757,32.68008175982415,30.035820146100004,442.0
30.847263304913394,37.84876217627148,35.134944205760334,32.254460957799736,32.085192663428174,403.0
26.86396966253612,36.95305890842312,33.945410774746996,29.813835817809302,32.475393848580865,414.0
24.34203131336117,33.81243762401914,33.284838067816274,29.068789417420152,30.780926228021748,417.0
23.577322999635847,30.08745165034011,32.108947456472684,27.588851944168745,25.400207760323497,346.0
25.038783583421566,29.634118612228676,31.287221754487717,26.20629346424012,26.033350656220442,258.0
22.84824120615537,25.003446385141615,29.807543874207017,25.833214591937647,21.526914698337322,198.0
22.38609350882863,27.14112014625483,28.356179711704996,24.51876294078414,23.384747717117236,120.0
20.912932740718407,25.939586596337595,29.176980857295035,24.99409328350273,26.984695380453275,106.0
22.30185847128753,26.348072284112817,28.806213815700545,26.343930711496746,27.359828200889584,103.0
21.874361506519186,28.173264881553695,29.003865820437284,28.42440063831446,25.047409427147752,89.0
20.589565946971213,25.168011342298776,26.485564195849932,22.227819212831207,23.514098082289642,99.0
20.624513032960177,23.298613707738497,27.687310251611297,24.341191643545265,23.93556568716496,75.0
26.627716052820002,26.99875569331771,26.963291710046107,25.97004609897015,22.842660425920997,69.0
23.235254927064762,27.9952986195021,29.132739204102453,25.355336552711584,22.629299835085618,72.0
27.556356376770385,31.14712588834218,30.926959129378986,28.14872831102292,27.03132774237029,108.0
27.670949500510975,31.051421617048696,33.15313376243456,29.32877459610346,31.081878348045947,183.0
29.082877303744862,29.981891812545005,34.41126715825174,28.622501234695864,30.781132423550257,258.0
33.48108674100057,32.941427241120486,35.77100074219185,28.8278611891321,30.85192624044179,321.0
31.00265060231721,34.215948814906355,36.21254344720469,27.477516002827997,30.936126809917756,263.0
31.759971328283562,34.4155692962018,39.42924381174366,27.462898816270553,32.649977488535335,267.0
32.08894261272648,34.69675045779999,37.17100216414483,30.157367138605515,33.62854682479362,271.0
33.00442073519059,33.059906975136094,35.067318941181696,31.30392332792548,33.61323575558044,311.0
35.50489162136842,36.52810970006725,37.843291466229104,28.98954752609483,34.36295054108396,309.0
32.76550317677763,36.05239404975014,38.388530594610586,28.61791473507465,36.30512401161762,343.0
35.15667592469286,33.11159381683647,34.96945960025709,28.208956158381998,33.7915643673888,354.0
32.346978596143785,30.87994690881125,34.773126410461174,26.766115025226036,35.17081688553182,282.0
30.31737433372823,29.402663612860938,30.005088371635296,22.57592191264406,33.213139606873064,264.0
27.647551201671202,28.35492155952118,27.350623791043574,19.78017427565168,32.67104375975532,172.0
27.533613695095788,28.80015669268661,27.175780777344258,20.848357451299062,30.914158942561386,138.0
28.509611207116055,29.670818122950557,28.670765046971432,24.333227148463155,36.3978583701262,108.0
31.81504688983731,33.53759716521863,31.627547243747696,25.77231361311761,38.19014959551027,142.0
34.886534832106626,33.83743937958776,32.176686547844895,26.92592616942526,39.10578386334616,246.0
32.54190299289414,33.80381583333654,32.79623014825849,28.652500675185433,38.72486929481181,364.0
30.558631727040567,33.33619574743627,31.556547573314095,28.632508813872423,36.9554752693724,502.0
27.49038474771502,29.510042253538348,28.643706342860153,22.763800126244185,35.20492143145785,365.0
29.639376816330426,29.805200187520306,26.132688622987935,24.47749555069316,34.80756981144805,262.0
30.93202234800739,32.4524347552589,25.970125682846444,22.992841268025877,35.93314870323578,155.0
30.41296624938552,29.72995711405413,25.319375270907514,21.484973815376275,31.703792750201618,138.0
29.811043222592602,30.494509569102625,26.06089604922143,21.29456536972176,32.171288286996,130.0
26.689827962649357,30.954325327578548,27.791976557270054,18.13865243117428,28.45927410596015,141.0
27.88025247394985,32.323475550656546,28.86023913740708,17.260975094576594,29.470374728839808,156.0
30.04058879461635,31.225696644642497,28.794980463451562,18.57763120909967,28.198171382220195,165.0
30.113169939022242,32.81828875992418,30.042532756034532,18.690298593171498,28.373732109411982,188.0
31.82373047655328,31.408363698281644,28.0922962118605,18.354714241401368,26.937306623092798,198.0
30.825413860085405,31.422140665558008,25.902010212381636,17.677682207007415,24.011877464821062,189.0
30.670893532854077,30.729057367960294,26.640660847878316,21.207117987726726,27.941880888254644,165.0
35.09164241088884,32.79513649195552,28.218673975101694,21.41860355850598,30.649717274593804,175.0
33.591503225736346,30.51787393425661,29.156944727111988,21.93302055494286,32.62464816978305,182.0
37.9637441845509,35.32445413137213,32.395813243671846,24.98894171158669,36.23149754781537,227.0
36.1441734735872,34.20523395321619,32.76029761707523,26.82265504137698,34.3492273273883,296.0
35.18140995781049,32.35101328007691,33.079074406728324,24.97363017178066,32.50062008365397,312.0
35.887209410255934,34.17031518719776,30.606034517698657,23.78806106444754,37.02519578597739,349.0
36.15968430860855,34.23089583300601,29.76484455498542,23.27685241055856,38.48468612665398,330.0
37.76393807162478,35.5542267469674,28.40009501767093,21.4595577556911,38.28847955513126,262.0
41.08716608738199,34.44124708779529,30.60612059852345,20.542766841940445,35.66120570718312,267.0
40.54534589984389,35.005358707033025,33.75643918698374,21.30226384656001,37.306327458896874,273.0
40.99557473029219,32.04326511583576,34.149186917787546,20.46258469025263,36.209938340324534,272.0
39.94658830445732,33.094605057015535,35.431880612844196,23.976426395142695,38.199928820198956,237.0
39.96605448182526,33.54135311260071,33.67169597711285,23.30766797168015,37.91902818078788,248.0
40.44878981708568,34.52635914713946,34.165323506228034,23.210013887135574,36.40162345968744,262.0
36.51866962199877,35.043878694033154,27.850702987567885,18.768116591970436,32.54683690519152,241.0
36.59940494930832,35.8000161961944,27.926296637845493,18.31297405165822,32.69577529979506,241.0
35.559497214341526,34.664822374752255,25.274587831928134,19.09526321916643,32.50059290176358,211.0
33.98064666385745,32.2013286242705,26.338447660342126,17.907973981071727,32.36719198846173,187.0
32.04026499043869,28.964227664975862,26.030614679333105,17.97624775011543,30.975005972912474,168.0
32.8984865568132,31.55824836545656,29.064727450517765,16.43328821930197,31.683611603133063,156.0
31.944239442797144,30.115406280231113,27.361515026440905,15.679924163219496,33.64365809297723,155.0
33.51229662049927,31.448477233285907,26.50616070893578,15.81726003608259,33.91077396322264,160.0
33.07529148441393,30.159349309190215,27.256685301433738,18.1961871277431,34.29808635949328,152.0
32.21950735718419,32.93579565192982,26.355958821341677,19.942947561048857,33.624288554795726,147.0
31.236092208008525,33.777413318095554,28.224007095277923,21.43958389910785,33.04937481841733,201.0
30.478758648726785,29.663076425428557,26.3441667404174,17.89978345029952,30.947625581057963,168.0
30.245668840360384,26.750819356707428,25.14459505332249,19.250843856720476,31.645210129402248,137.0
30.113510740569804,24.323019483635637,21.47878981834964,16.590276342676876,30.0369031653699,119.0
28.960629808687028,23.104226142514385,21.545032357026596,15.559238825390612,28.644104730389987,89.0
27.7170532890663,25.930354996192875,24.204690297509803,15.956375672828322,30.34922233507178,88.0
28.89274007788,28.319343295797072,23.856703424008035,16.210670785100138,27.914352942879525,79.0
28.38310164284922,28.77250147218665,24.223992314936805,15.297566715192131,27.78152186381536,99.0
28.913579324540297,27.512469841507098,26.05079434852446,15.60918618837647,30.612923286039756,110.0
27.092299339220837,25.040038922862212,22.675609106017586,14.363342318062262,29.514547990178926,103.0
26.110605885924585,22.343834982759162,17.485630582624932,13.15207195252537,28.3446367296046,81.0
