dgp1,dgp2,dgp3,dgp4,null,death
20.694510200741668,28.937369367173023,35.5248122355932,37.10563586054919,20.87432544771218,0.0
20.645667673024242,27.95370846648424,35.53644439411801,35.68603045007906,19.559648603783362,0.0
23.250133269230286,29.531622348902978,36.162569901983204,37.337385700355796,22.067501738480885,0.0
21.47262751060519,26.535067309480883,33.17790763582262,34.272780597737,19.077233304321332,0.0
21.703440550363226,28.523935983305822,34.13022858151262,34.65781242697828,18.36585962931302,0.0
22.27328429089463,26.5834042450377,35.30919550625705,31.170851399215003,19.57386189076012,0.0
19.767303035298934,26.53074581546631,32.2772237726167,29.878203905881833,18.53372356278259,0.0
20.811810402901653,27.696893444375387,34.58734589163646,33.60123561251397,16.961267792976763,0.0
21.73704407196827,24.248183712665433,31.30706164696373,32.03440466127016,15.082959210049038,0.0
21.95200886677199,24.619023463894138,29.962354986103783,32.51328478417196,17.434330318140898,0.0
22.285675447009176,20.755280734731294,29.975969992624744,32.39561547155362,18.27027636863629,0.0
23.04191734729699,20.915359591770876,31.951973861042926,33.83928256978672,20.026761390584323,0.0
24.899913113820276,20.810778915845987,33.435313247826585,34.9310584850228,21.015059281527734,0.0
21.956309676447162,21.79382259316631,34.59606259266998,32.40154494769837,22.922634804809018,0.0
23.16945799851519,25.545467910217766,34.51317355489792,34.602082659556515,24.926773616181332,202.0
25.513186277777773,28.35761422205438,32.51535262907702,32.57507379359721,25.098643511882997,171.0
26.53502844916939,31.639872210360416,32.849011163901864,34.33440489499783,25.413147255155113,285.0
25.360795984316066,31.252134130453115,33.35152450338371,35.37860932945894,25.97912077072796,356.0
26.881678399934064,36.79045982047555,32.562467230317694,36.54757265111719,27.16846225123921,452.0
26.158401660069188,34.10953283243977,30.99435443843983,37.72199935944889,26.215950741150294,484.0
26.84305506421116,31.164493039782922,31.774033896372277,36.00067654639197,26.358864528904626,548.0
27.38498238134124,29.58592076284546,31.655356802259732,35.74735403593114,26.221294227802392,489.0
26.761168028640782,28.94365866705977,33.256812809391064,33.40267198491749,26.71715080729127,427.0
29.566423342989822,29.819888872658932,31.702493652503957,34.21152802837648,24.31476926168779,455.0
27.91353891882519,27.809978317310257,27.01925852366039,32.19342035686704,21.67094504642943,325.0
26.661357392049275,25.701785990903808,26.637152614406325,33.00341009659563,21.21410397539247,247.0
24.387352365439796,27.246957630211735,27.359860221592093,30.603913816815748,22.352028860014862,190.0
25.02321683104167,27.547970693637296,30.182494687241537,31.066584206249175,24.18779096568437,176.0
23.480846428358763,25.181241306002605,26.76628631117689,29.94289278530826,23.421396991453154,184.0
24.0700966269455,23.715464545148286,26.460929753069156,27.541195556251637,23.528180515716475,156.0
23.216401319991967,21.599798602053536,24.62750664992828,22.325096909564106,23.77074642888816,105.0
25.011013169361966,24.8454025874177,26.312968226837217,20.65311503530358,23.229080284359195,75.0
25.43003651345301,27.874504466416184,27.80169818560976,22.92791368705618,21.52798359885638,65.0
30.239894055664934,31.132952195320684,30.914079970260744,24.4387766727947,23.628423528647303,113.0
26.618688014115122,32.41560822230705,30.55087366325387,23.872458028610296,24.50863065931192,167.0
27.657668617318166,30.141186527561057,33.48230291074703,25.501808591696282,27.585788186762947,206.0
24.358009560882373,27.269982126365733,31.604218972487118,22.8793269737036,24.132687212158093,192.0
27.985218605778357,27.400351468480196,27.766988531830908,24.02706824006633,25.448159514790248,150.0
28.552730640415735,28.64505537453749,28.908406190218717,23.61805842859213,24.051013595390796,139.0
29.32130807778284,31.5628571167941,27.837465078715525,27.771738235364303,25.802849715952583,151.0
25.407194858238917,33.278235479506925,28.185844873670145,26.53676593564699,25.25103921158452,159.0
26.80892837730797,31.136998128777773,26.63684272394145,25.713455207143,24.631557095820245,169.0
28.816869193180445,31.521186453645722,27.114064947713082,25.65507476164105,26.135405785475665,157.0
23.028815009580388,32.835390808295344,24.687620391334693,23.40572794571036,27.643981270602072,137.0
30.346419513765586,39.787241280967315,31.0172582571752,29.065547086425177,34.41878082890949,194.0
29.806397967421606,36.05899942699245,29.86015304937477,28.62675303549705,35.50139216772381,299.0
27.372383275883585,33.83371053014157,26.110072222849507,28.484292256006515,29.075759232893823,348.0
24.278148138120926,30.80120518179435,24.215564798862882,27.263187173037586,29.36489585525316,255.0
24.260418055156194,29.751153056443545,26.3438881217752,28.339509993531312,30.78398243833226,208.0
25.128303431537027,26.64660396654327,26.364950305180653,26.435823969651068,29.382853792180835,127.0
25.52734362824,26.19532573166846,29.43255457861033,26.109179444052888,30.311795901843745,118.0
24.03367353133894,28.233158226121915,29.813445767639976,28.413490618060404,32.281167907375504,103.0
24.039890975914766,33.40181142526806,30.205845736737338,30.051899992228513,32.40281655397729,163.0
25.232983973500083,31.93862377854596,32.00541375804148,27.901380059292688,33.28303038458865,230.0
25.614587411516546,30.660471502949783,32.272114433087566,25.958849156235143,33.28515091405842,251.0
25.291083390801994,29.27735432546151,30.484307485575687,26.24812388307728,33.5826789408277,245.0
27.809148133334087,33.17319076285481,35.19067371132515,30.157996147834382,33.89410190983599,235.0
28.70423175337352,33.02941940409168,35.277270972644274,29.135158205176396,32.49728210925464,289.0
29.909511469031944,31.367171361594366,35.47428231661757,31.547468096489688,30.57981550768978,322.0
31.603261379516102,33.421810593647855,34.476998284803145,33.4116844133427,32.078248621239375,386.0
29.221166005084807,34.99765060280078,34.253196678349454,32.15634889990811,33.94790575893107,390.0
29.695449175923557,34.10864409693453,34.794349643714604,30.304723400683947,35.11631058678879,407.0
29.310898593021506,33.72614985720234,35.01237869296898,30.277073122913635,36.14097969652441,441.0
