dgp1,dgp2,dgp3,dgp4,null,death
17.501273016800962,20.98728846599523,25.25006792768952,29.64351222786989,14.68163346124706,0.0
18.708701785848312,22.988788334549163,25.63269399609166,29.721381677476142,15.790514995356258,0.0
20.23253396782342,24.55371797977369,26.004801940326068,29.257265898215657,14.016259247389725,0.0
17.742186475931994,24.744856493663892,28.05362102323544,29.61422723821354,14.542381163179453,0.0
20.685510094418397,27.70050771794633,32.41155961353464,32.570909096628625,17.37079773812151,0.0
21.599484547154677,26.715315793928788,34.455069827847424,33.425431603067565,19.629809646925953,0.0
24.093684055338755,26.08727003172374,32.1971229158104,35.29938431950036,18.957417514507426,0.0
25.128485987518378,28.62267290114497,33.22450931445428,36.62267400329866,21.62702255520858,0.0
26.2062120731063,28.886550068822867,32.069407386053655,36.34431829988012,22.35664868304508,0.0
25.38852014691659,27.93038974706763,30.527819256837585,35.194404162647444,23.049933763303557,0.0
28.847701798648167,27.10889287497261,33.12768155206391,34.00031977439159,21.78242693845726,0.0
26.237291378433163,30.149080119398583,35.49795825722133,34.16734535119209,23.995766357992103,0.0
28.05714722173088,31.713070115852823,37.661439257700444,37.375335536759636,23.56636173098626,0.0
26.57174944632171,33.62286714757758,34.57879712671945,35.54574846212937,23.69332752843664,0.0
24.346390731273598,31.066013033466675,33.650217504447355,36.620348444464504,23.803638118249207,350.0
26.71158990582152,30.41151150302691,32.32556657319966,33.13999857691189,23.489549596476433,374.0
24.0699911798833,31.191436704469943,31.10455899029126,32.28361562463865,22.99929105130494,449.0
26.538745695434667,30.070107884942814,31.501710575502024,34.654328250193316,23.42913976088247,415.0
26.06874253449561,27.712535168721487,33.17996209956472,31.7025947556458,23.896238644529017,365.0
26.174728005556883,29.326446620995153,32.03249786856681,35.24782464839128,25.520428743984773,393.0
23.85201423917926,27.890659063587922,28.655162694261637,32.299392664728884,21.56035329379021,291.0
26.076717529579298,25.605588916006987,26.959743464592943,30.406831217427563,22.75851501034216,222.0
28.45623484926267,28.700538583976535,27.863041826882416,33.09197028209503,25.011838597602367,183.0
28.214491844402602,26.736472726352627,26.440728430413614,34.51065060849307,27.111039417608936,179.0
28.586671455610226,29.80145855092247,30.355639214385754,35.44232136716338,29.59836932074996,231.0
29.72431263194734,29.331422604859753,32.812081126574355,36.09846248535164,29.217205294307618,319.0
29.966345099316605,29.580460427636137,34.48857692055861,36.141213594894204,30.562977668033497,313.0
33.007345674472774,31.074537994838114,33.943170981458024,38.36621334793924,33.858454132225475,361.0
30.770241201700877,30.58697438956438,29.794770090385732,36.52332188470376,33.80054026053752,412.0
33.30250878515299,32.5919352834635,29.63289295277842,36.4627616024851,32.106658692455895,483.0
32.29391690865427,31.922125850501512,30.377783253888094,37.819361055991834,30.252072265640308,420.0
29.497009149878675,31.299653837820312,31.538460673373997,36.39322256033221,28.981308669434146,574.0
28.908659980952255,29.201012339044667,30.75192059799382,32.846882009515014,29.05479126903736,545.0
