dgp1,dgp2,dgp3,dgp4,null,death
17.78487738974706,27.763683104018256,30.59150394199782,30.712028503499738,16.397277743341856,0.0
19.237644069555124,30.780200856767195,33.659402327894966,31.1326025392612,18.481986804924816,0.0
17.601536356134908,29.40253404229776,33.021248621875316,32.13902368504082,18.06147979707027,0.0
19.802414437164057,28.977319946768493,33.24086549218097,31.16258007188586,21.34614182536812,0.0
18.24804717636129,27.777014153066336,32.577370034898294,34.6089480647124,20.501361337556897,0.0
18.665241040202346,25.532068233037485,30.792115007072052,33.61130920592182,18.92566661026965,0.0
19.12689582004232,22.259875200486366,28.046179034157724,30.01634691923114,17.604173532121717,0.0
21.16918859238816,22.947051950106328,29.28042040544865,32.03144441506016,20.176247611518622,0.0
22.10021587311125,25.44447103480306,29.903743554249072,30.384563173628152,20.263420454566393,0.0
20.706464648401596,25.877555194551647,30.041464548615373,28.837452064359045,17.5552183695999,0.0
19.68691240740137,28.57823070049859,28.394574888516512,28.215811190789605,18.043076120876275,0.0
20.795929385325973,32.66217134764438,31.06502795437906,29.070351509673653,20.481226211755786,0.0
22.876810840938894,33.38523863653898,33.33425415573295,31.360810509858954,20.238434237599854,0.0
25.190194480085097,33.05962647653067,32.682224834617465,32.49334971947341,21.093497407080555,0.0
24.200926200214663,30.91757925909701,31.455069619767027,32.37183871950807,22.321837938517245,412.0
27.210513022464298,33.485357344114504,33.89990270947443,38.11582233881648,23.620896149472866,466.0
27.10978259638345,33.44168844021549,33.351538329786706,35.35083584143763,23.003078239283898,469.0
27.126866971890117,32.44618998088322,33.736349595366526,35.74959918440504,24.142642191485322,483.0
26.014404174330096,32.137960127506794,31.432983929100935,36.23548918267642,22.656549032923706,480.0
26.58404023136937,32.44122662587562,34.236549472389434,34.62499901387826,24.930369902250337,468.0
28.133223804446843,32.70784144575221,32.772447022694315,34.90828196140676,25.977189049921154,515.0
27.864531432922348,33.08844846584496,33.23533981961029,34.01044651432586,27.790954004520035,547.0
27.60507667236403,32.22803239507785,32.932283195712245,36.02586792876043,28.655593016868558,548.0
26.307194384539223,32.11840996828438,34.54791344549968,35.05125432638305,27.88210254411326,532.0
27.239120187572663,34.358339721390394,38.42422512896792,39.66967617906627,29.71125027570688,454.0
26.9316863583446,35.87945715510647,38.36534223451028,36.90532821347782,25.215627554683042,395.0
29.40770291205609,38.28157720015272,37.57179010870625,35.82235059582285,26.821259282030514,365.0
24.913064197157354,33.74141492768192,34.12447364635201,31.826217226164076,22.64202608389266,329.0
