dgp1,dgp2,dgp3,dgp4,null,death
21.32032147702968,28.28788396608033,33.93815373753426,36.75931342727876,22.330670365693997,0.0
21.401686137969484,28.41187591638261,35.59185677847707,37.75849978240757,23.162377545693282,0.0
23.513390473769118,28.263128742528856,36.15003261879134,37.81838235008395,26.60294492465067,0.0
23.21841926194887,29.033587573320307,36.521754757989996,39.29332083831883,28.07056433201221,0.0
25.26568433164453,33.11831167520084,37.06338284795498,41.524956035440056,29.172140745996472,0.0
22.61873600628685,33.19416074814958,36.94781092948253,40.316476887252584,28.558619490314577,0.0
20.349963192174403,29.701055321731246,33.021931956531375,36.97760159319006,24.30935296035676,0.0
20.829195883067495,30.98231495584674,33.88592146878661,38.04046754622428,24.0136007096661,0.0
19.604119761747796,27.063359011005918,31.10753875832403,35.67550559926386,23.056919644457267,0.0
22.92773886477705,29.281498302699287,32.9646321817276,36.011345674392075,25.663919230990846,0.0
24.69727428016445,31.98091253072746,36.79281324843977,39.61080504702551,28.843999697556978,0.0
24.58501186032061,31.969926712438593,38.18650967906234,41.480591695073734,28.61358707392236,0.0
27.169041958214702,34.733991927906594,40.54017241044943,41.48062035463144,31.742375483537135,0.0
24.469136830809976,31.783606447514195,37.53031124195594,39.28707737630028,29.019767030528804,0.0
26.397210242355825,32.119810980291724,38.6812867176708,40.566830769005364,30.669201239166227,280.0
26.840794241299243,30.848897141434446,38.831773892833745,38.784869425945416,28.901800724913233,267.0
25.018232964570707,26.485060669309128,34.91273268719878,32.80353821291137,26.910505713407918,228.0
25.796248525771638,28.671054945448866,35.19850978296344,33.61605619553073,26.371571400470394,200.0
26.151001978635378,30.5921273674574,32.84497647059117,35.10962824734188,26.98002239146449,276.0
27.317148586460895,30.56020868652212,34.13087854205517,32.80748091257433,26.45005314488971,299.0
24.524496339189813,30.012411719320454,32.605252072508804,30.754573909706874,23.879374732325267,334.0
29.08740346796358,31.223425320753453,33.11062080007377,33.33075818778761,24.450732975002456,417.0
32.11100030087286,31.893658465309983,33.39209482165031,36.58746539648132,26.95367318488529,463.0
27.328539273257814,27.374650927065716,30.243646858082776,33.92283132492532,26.019187554118293,440.0
28.30905549094264,25.998191512239007,32.40821386986953,32.25720596616544,25.761057644451455,361.0
28.11753814089574,28.496021768211335,36.777731466298015,34.329735594537105,29.974379211099063,319.0
29.37424448405076,31.818211713112472,37.68210864884325,34.989888128765344,30.65091353624139,288.0
30.50657566000075,32.281349773877274,39.928040294067564,35.66913840584981,29.666933909993702,284.0
29.954593383151614,34.80492571887757,38.12090165159895,33.59481793392973,29.25257867379266,289.0
32.60390095682459,36.95120821499907,42.06729210873871,36.81795749643763,32.98179926385427,351.0
33.593315917405036,35.005068985319305,39.28472366556107,36.59354133651495,31.68429152002319,347.0
29.15347506943857,34.046749966987825,39.46082764775572,37.41532530354736,30.797685511655555,361.0
28.642579971831818,36.33748753179467,41.34812094008937,36.75651092841122,29.155350891100532,375.0
30.580916529280035,38.345278656271624,48.21793665456972,40.54448040228943,31.82679670414236,359.0
30.55940623963591,37.17202923056537,46.28979924719215,39.798755173136435,31.098570947883793,337.0
25.029361089818842,32.01755731442289,41.7270938082478,32.94124052035321,25.975799970700038,359.0
28.216840014954673,32.47713009281333,45.30583109731599,34.90215569131698,28.137699785570437,314.0
28.37550462450502,32.522135264363236,41.796189445165595,32.453066324835426,27.115536701353147,310.0
27.597993657312774,32.38098206518625,38.93047358478383,30.206792963435273,24.927117541598957,319.0
32.697135968553496,33.6092646453143,38.99138697461569,31.843093195317998,28.801437664759987,359.0
33.05170994382394,34.98219605204815,39.66007651501501,32.78260516960886,29.420126104327288,318.0
31.76628586051253,35.17808897690921,38.55150732252633,32.967568499319356,30.695218517120402,337.0
29.555203169885363,32.49643618706728,34.855728447564545,31.233303168418985,29.5447290355679,344.0
28.120490314249533,31.78598562576034,32.0421838873693,29.19396747076306,27.982521367177313,416.0
29.658258624493538,33.33228134051424,32.305246508824474,32.50799552180562,29.549052918565287,467.0
28.625778807036195,30.737238456299135,30.144784755260325,32.0082112915694,31.420436270286277,546.0
25.13885429024966,28.66876409934588,30.32880006271156,30.929917216858257,28.30106568423973,423.0
24.515152191124827,28.801871530331702,32.5439779039954,28.650860407635133,27.199550833593342,338.0
24.695444606569612,30.950922797740073,32.99676704412875,31.514783169442687,29.241909405169636,330.0
26.562564540152533,28.98469490187927,33.40010699548732,30.125811418894017,26.220786254995502,339.0
26.255175324188603,29.039639511449817,31.712354752275917,29.674518524832095,27.44837295938358,325.0
29.69161987383219,31.579806430369857,33.442072966045636,32.51400892903788,30.677938382461132,373.0
27.504568775348442,29.989732967353035,32.660336014428005,29.82233874139056,29.804287579883173,395.0
29.889837873879102,28.619265948322692,33.44589237579671,30.091194131779258,30.18380548560444,357.0
31.42732107142042,29.702428650158488,36.026374958519014,32.51289937615296,33.72725963015645,341.0
32.59608801347309,31.08169594992115,37.97099950922914,32.66770826075781,31.026063863100656,314.0
32.7716960895837,32.423247788228046,38.12242659989779,32.57294209677767,29.947123870654767,279.0
32.26992546208224,30.656010661220932,34.51457356758409,29.693487951198144,28.869946129122493,291.0
27.222274333901446,27.273646956010825,29.601706528970766,24.689256664761952,26.47383880248061,256.0
29.0217190363743,29.177155588747834,28.50159967976193,27.426815225595774,26.56460052865154,192.0
29.43770878590313,28.6934657284256,30.490020479143997,26.329126431372938,30.100172243355562,166.0
32.738295830680364,30.517626726102606,27.584919390524345,25.069654231169235,29.020137450255504,179.0
32.66716605301634,32.76489919977131,27.752066689816715,24.846100657938738,32.90481285449559,184.0
31.942683004489485,33.53708376674477,27.718986115310432,26.109745225290506,33.435674661358824,156.0
28.95591573653175,31.518644464615836,27.387903368754454,24.62934664193684,33.03366352821132,162.0
25.71758843768389,30.991874101219643,25.89721243000786,22.32799399624208,30.816656929516633,148.0
26.085679939953913,32.41835767387972,29.38819589149523,25.655477354085978,29.835140715161238,173.0
24.798604935199325,30.50663664390493,29.754174498637795,25.394202414899866,28.57321488766501,175.0
23.755286183528973,31.16986086449893,27.28747299177449,23.791633091011533,26.339109278923928,155.0
27.364444083348676,28.84328731344481,27.893881300041052,22.33304159540303,26.981143833070327,131.0
27.748464396916738,26.237577607361004,27.107818409027637,21.754376180363526,24.56160751362264,123.0
25.948466153265063,25.71245049020452,24.991925341506754,19.15726838826359,24.132315939466075,87.0
27.570294735393933,26.892785454104146,26.982731060950698,20.08212367026364,25.468255349686764,84.0
28.27065261251714,26.863706069736935,26.220710157739173,22.214900223464333,24.29010979753763,70.0
31.29600997754606,30.763697374151974,31.119630977296197,26.332586364190707,26.217618096813773,102.0
29.562592174523537,26.922455413107684,28.584731068874298,22.009935957949125,26.339779051114462,128.0
30.700269257731296,30.210409242195276,28.23354626818268,22.152837629975902,28.80115383763842,175.0
33.10849515972053,28.290799520021913,30.73634803701192,21.97769540429239,28.442155594972093,152.0
34.321294119235525,31.377570544133704,34.61708652674774,19.640412620798127,29.721082152390725,166.0
36.236887574631595,33.34663959245143,32.74769162296225,20.58536416640854,33.20514489897845,201.0
34.99509475866597,33.59578499756172,31.450773712530463,21.090869630957084,31.7060713786642,276.0
36.42277006606157,34.39455080532557,32.556347381867475,23.606437390241577,36.411750960076745,316.0
37.76556492883041,31.884624875905402,30.393600439776087,22.85503900224718,36.00920173829267,314.0
39.06542205203977,33.96312944038152,30.488663612216445,25.435224538159986,35.87593096929539,304.0
35.8476295058627,34.0092420505251,27.21245022780414,25.544824589978205,32.85961106402353,279.0
33.39819575483254,33.540127003200965,27.21183959634401,23.99919969201924,32.85858978434292,229.0
37.52449560138655,35.01291982740475,27.24105944333458,25.726401613057416,34.385866222949815,221.0
39.28884269499761,35.146290364044035,28.20483291286203,22.860547130679887,32.73273584402987,213.0
37.184743034326985,38.100991972893645,28.218487424199246,20.65755752091225,32.196939367613446,211.0
40.52399096206258,38.57940848348602,31.73909451563261,20.111507190602094,35.249622067661896,224.0
36.93560002912136,38.427398830005245,30.630190009558667,17.045431829014237,33.96417334112333,296.0
37.296539867786855,34.404855860859776,27.70469975195426,17.274398188277193,31.99171869131049,241.0
35.276531098450526,33.393335205004625,26.549572759803386,14.594975184791046,30.242168404413256,214.0
35.93673823202509,31.750780816556716,24.74861864490812,13.786631943313246,30.294242123977412,242.0
