dgp1,dgp2,dgp3,dgp4,null,death
20.799127559469138,27.740203162166363,28.171923319859676,33.30148755238609,15.226573878224723,0.0
19.23056589409185,25.0568241343061,28.26919752544241,31.71219561989641,14.986210416988568,0.0
18.811713466634128,25.974532782372798,29.583389066621848,31.744732493566453,15.58300158599044,0.0
16.038886541249568,21.016371304864975,29.073279795295072,31.26580920296592,14.682849871770788,0.0
17.993404597123607,20.198704639660104,30.419231244503276,31.911370420765206,13.843698695114632,0.0
18.406800047661154,18.507863914774916,28.826411432480043,33.6985107879293,14.628405619591604,0.0
19.448116770544367,23.83380830401227,31.827769938217514,36.60262556553112,19.547698120540225,0.0
19.505887863790207,25.48018839814371,34.31977328079848,36.18848736182919,19.24435169997316,0.0
18.151761593478277,23.784678446155688,31.403037435446688,34.09038623337946,16.741524555533587,0.0
20.691024937375637,24.581332038672976,31.80842525140381,34.65513882700922,19.079050760071866,0.0
24.199528854218155,25.6159414341901,33.03442783181543,35.81540712067445,22.700950388844124,0.0
20.595477424253282,24.171765491142637,31.08800421450086,33.1563033297209,21.844770378261288,0.0
20.178763536961796,25.04005775528433,27.118440985755726,31.24574878391673,22.058159504043942,0.0
22.92976723045,29.649277701478148,28.900010733304974,32.63828906893325,24.685030231469565,0.0
22.3125136572366,31.083239884438967,33.24499403005403,30.56053471738115,24.322817228719604,205.0
18.990672951105857,27.414793804212145,30.176553991014277,26.050501169995197,20.25468039253272,169.0
22.575568433084435,26.883609514229228,32.352486890593816,23.542977068962628,22.15150011861192,144.0
19.63907078201919,23.74793167661984,30.709530023629846,21.49645388981328,22.59748654955712,120.0
21.52553054389711,23.980499685197326,31.647720688055912,23.2643570725888,26.77602710191279,118.0
21.263104274507537,26.483133900194083,31.90861098905773,26.89965416022684,25.629509730817304,119.0
24.74244654543591,28.599226329141334,31.357355378434033,27.219449234267334,28.043252217879314,128.0
23.881705385744752,26.669895535638425,31.387187133536962,27.920077513341525,29.218553905415032,139.0
26.28395376325627,26.269701040017775,34.276674911431954,27.958022650742876,29.94589437521967,174.0
24.25482483105279,26.386955674378967,35.27348907025193,28.20190328342614,30.81379851956071,144.0
26.859072441057737,25.256266461173684,35.787929519810994,30.351530030371226,32.457237249124745,148.0
28.44358004574916,25.43653644417853,33.1678954818413,28.88825366481278,30.621313806366206,165.0
30.863128358137217,29.580457257200894,34.71871902797089,30.645780156279663,31.396078422457162,206.0
28.776464060190435,29.689293899959985,32.20967444200784,30.745010935828507,33.08116793295893,267.0
29.9911985350991,29.466665728080933,34.43034285238241,31.668312925408777,33.929706040055294,314.0
30.98424920004906,32.10840633026374,35.94870145253182,34.18200242493514,33.02544541204807,306.0
28.214927818684306,33.61474666421351,31.93809186886299,27.9964724439781,30.080137882459518,384.0
26.736210857533646,33.232918632129454,31.280391884408342,29.59286094608154,31.88102253641513,395.0
26.319655019643275,28.602529733595087,32.23548425896879,29.51335705286655,29.129225729641472,394.0
28.71100357296475,29.08871902907058,30.360918057810967,32.57197809027779,32.629012389375795,382.0
31.145096146055046,32.04199818536981,32.091205366101896,33.102643913759714,33.12418853239879,474.0
30.82012783499536,33.0666109431044,31.94925108380295,33.178640394338906,32.200258251148334,553.0
30.887568797328843,32.235348272230816,32.88854187954207,30.793284496772326,29.291402805016027,584.0
29.989874334466833,30.464303936019387,29.544181002696362,26.944678001991672,26.307114049782346,495.0
26.573862527637832,29.94096726847912,31.096730085460447,25.577514671088757,25.793877362234664,308.0
29.00947795404019,28.044387045323862,30.410846539788814,24.857910383150482,28.288433998446113,246.0
28.90367023356594,26.129945371115234,29.860449488975444,24.470632693578878,27.659407762454574,186.0
26.602186867312938,24.31885403703147,29.117670408141116,24.296958637742907,24.87155929601034,155.0
24.79444724081234,26.4118136432945,28.860389252245955,23.185287363298393,25.87147539058072,128.0
27.960949178357748,25.067022236685638,26.771183287515278,24.494429802288042,28.505297776465582,103.0
30.477470701563135,24.683917326194965,25.35895546543805,23.55830863001573,29.71211441913771,85.0
28.760294810240026,25.722915421187487,26.4087654246911,23.385793761790353,27.890104792659127,101.0
31.19245719167409,28.35487367381683,25.09203244922422,27.155457104946898,28.924121977056135,95.0
34.11905640627177,30.131968399122343,28.515347665104738,28.92689465243361,32.24416344797643,122.0
34.223180656668376,31.597785789157026,30.834236147478965,30.690844503552007,34.133975985680934,239.0
35.60194278915737,32.56676926842126,29.230878229670427,29.455423659985986,33.02927809196845,320.0
33.29391423459083,28.566112970618324,25.15740408281058,25.779981955069246,30.584525808607157,301.0
30.916945783039424,27.678779678618273,25.985444846285183,23.854912925609135,28.707830089327295,187.0
34.12922314613405,29.703981290547013,28.98860682096124,24.68729106457459,31.144587556867396,137.0
32.27040742197056,30.99876048843293,29.565171258847062,24.166005053512343,30.996630282337353,152.0
32.15640938166342,31.024782036777193,30.17532035613359,23.741794594345187,31.404228926658256,170.0
35.95614395911658,33.08287393162689,29.805238078086575,28.078113280700368,33.93732452683506,229.0
34.2132909636039,33.995502466829244,29.506401713680745,28.268243834219163,33.30073722077521,302.0
32.310536990727776,33.32408801728518,29.217487521361903,25.774720066494474,30.15897921876838,303.0
30.01019316321087,32.355479776801815,27.224300524912334,26.646740663014263,29.438154689344838,275.0
32.291960179444565,32.29836370593012,27.63060624655207,25.821922213713602,31.958883856476085,226.0
33.49953735502281,32.16660184142065,28.941507598719543,29.38255117469599,31.778087184404715,251.0
33.39276825054635,33.705931313004804,29.23792443131537,29.836379401911522,32.411979657143206,312.0
31.548801502518348,29.4008462847571,28.712512732105914,25.24774380954159,30.712985725668627,307.0
31.70110424162178,32.74252767331285,29.55093974556325,24.789609144063654,31.501493838963317,290.0
29.83749266069701,29.58106706229097,27.272235135269188,24.86284076777375,29.458542096224804,178.0
29.705354188162932,30.505589505522305,26.538228334939372,24.333155100125577,27.66171973974101,171.0
27.89655065986795,29.844222241117095,25.435681108219487,22.934537560712357,26.314778842730888,126.0
30.870745857428652,33.159331905589326,26.085174166131285,24.619778069130295,32.24926664381021,150.0
32.48204214916899,34.5436840846108,27.231287086524695,22.885077436079147,31.711417934325702,146.0
32.20675216166486,35.121447947749054,29.124092841314138,23.388850433185183,31.149327157787855,165.0
32.52428010030807,31.879755055853952,28.012412532568987,23.39410255380592,28.525024779858406,199.0
33.05544925966462,31.16272236580346,27.337570528395737,23.91692798548738,30.1425069160982,184.0
33.82495132485302,31.334055853616043,28.403572805931596,22.032613696168482,27.985786886080557,185.0
32.18007595423611,31.9732648968298,27.305370545933403,23.14476708837504,25.334735910681573,181.0
31.65928337401064,33.394435218665066,30.163046008934195,24.38818453442748,27.382600739370822,206.0
34.76679786485487,32.67943602968834,33.78206781317373,25.851486547808456,29.42711698522464,245.0
33.839907609289796,32.49029973844281,30.420834752162854,25.856219312184603,28.51061986418528,248.0
31.94640953539738,33.558444519493854,30.39626308838205,26.37197645030149,30.26542141598788,291.0
36.51326064578043,36.17266840871182,33.05064914273267,27.858476132208565,32.42330766728476,346.0
38.97698018846092,39.17426508836992,34.241870104520956,27.112870881225387,37.010468478522945,395.0
36.092247782295054,34.99398352254539,31.38202844845,22.052220183819006,33.47513621585143,345.0
34.40201627400208,32.65010030618279,30.58639569687898,22.089491413803707,31.696750100320696,379.0
33.92139662069329,31.828208808373947,27.18875909198121,18.29050397474124,32.138259477157554,273.0
28.835194012312858,29.92858331371709,27.74514248354023,17.228069289201194,30.614346698482002,199.0
30.594478364710042,30.348202981999034,30.639195713033782,18.236647133234563,31.415118046487784,182.0
33.95818094091351,34.52229331817783,31.42962857838267,22.23806149622682,35.11448782425167,203.0
