dgp1,dgp2,dgp3,dgp4,null,death
24.56463526722108,27.314454435844134,34.25222867884812,31.415563931973193,25.539233001276614,0.0
22.18353039834441,31.234191653269633,34.78985867512538,32.83178702117091,24.452775060671836,0.0
21.94042836509164,31.557145790435097,35.1656762376476,35.48854316108114,23.680673498709787,0.0
21.824133608914824,30.672075294276734,36.30206826549138,35.055626801145046,25.394793739083127,0.0
27.207174593269876,31.891455255658713,36.21992392660695,34.971674928941965,29.389410767868767,0.0
26.84585026267428,31.52670634219841,35.027953174433705,37.34885915479212,27.138299124159683,0.0
22.12915575603395,30.965224903035296,30.78409052196834,35.14186680461819,22.52929773948508,0.0
24.64753826624038,30.24282898608695,30.740506755734152,36.59433489458922,20.509677620917472,0.0
24.608307359373086,29.26038640312739,33.5352205643199,34.69838793242279,19.135524974108783,0.0
22.908675692389583,28.75811027893556,33.33306031306626,32.13683802155578,19.063539645189472,0.0
22.779070861525526,28.055291930517665,35.753353690300976,35.15431017764212,21.545099547940406,0.0
24.514170214857586,31.920530779087336,36.898732025151546,37.81412027779761,25.069737274456404,0.0
22.106533433522358,29.2911643992637,33.27693919707593,37.050248562202796,23.690264872901786,0.0
20.71742961081064,29.22863508629946,34.377964782553576,34.72546360047417,22.793329311534926,0.0
21.43527857551682,30.807409815986407,33.012755286767266,34.87152528135127,23.49109865325891,247.0
21.073968866764872,29.92095581547817,34.217614602981484,34.40386256274594,23.33859819089738,227.0
17.594042993009953,27.085332275093183,33.72016369727771,32.25225957387842,19.511294566576026,245.0
15.253345141097775,22.979616176140116,28.73558246673111,31.7958193169871,18.340235667847764,229.0
18.950205917069223,23.188468096851725,29.342167002383732,29.632424704672435,20.675882733107095,160.0
18.359349573705728,23.05742680987887,30.61710306769231,27.827950439012184,23.259360059331314,153.0
19.22761889824823,20.86003931889256,30.07254198962082,27.928032182338363,19.223277498252603,107.0
19.768974098588764,24.375387324584928,30.826104088045994,28.467554444276217,19.360660122588943,136.0
21.146099072957455,26.547023717551433,27.418205524638516,29.982784099174605,20.475366013294945,138.0
20.370662685323058,28.60286088517709,26.945813591698744,30.590043982303065,19.23581154216953,128.0
20.971798332017517,31.101534903798967,27.989585896010453,32.88093333902278,20.51451166136308,154.0
24.2562697602212,30.41193341485822,28.81189115605065,32.05149324797169,19.88948108189485,158.0
24.14302540612767,28.170091791756917,29.082584238589433,27.088429466074384,20.9774046177835,174.0
24.858117541324297,28.884503489341547,28.893124225212006,23.70513649756363,20.746529812239757,141.0
27.671689310483217,28.88616039648444,30.779504029729786,25.41100918477085,20.79674367029367,120.0
