dgp1,dgp2,dgp3,dgp4,null,death
20.839828586535514,25.53291190293803,26.2814875413601,30.18190608959685,21.094697989717897,0.0
21.52593490182263,24.52417716002059,27.528349719896116,30.44051064634529,21.275076997479033,0.0
20.591075411687342,23.676130971738772,28.20682619701267,29.12389451870905,20.497809162191455,0.0
20.400621888428535,23.772886172563453,30.122100116871287,32.458750696220534,17.485972844249957,0.0
23.355953411055864,27.192662719817964,32.93708671811929,35.43176239825382,21.85955414375798,0.0
18.368287958883556,24.25935624411171,27.264196936081515,33.59266355319179,19.608630341221783,0.0
17.429202962570635,22.501397721076142,26.96434632671006,32.49502665939802,20.94636560779223,0.0
19.433267276010408,25.622392146591984,30.910835981362183,33.52606421292339,23.40103442804248,0.0
19.93705361001986,26.019795884050183,29.58956141449478,33.12044955870209,24.143388284535508,0.0
18.9514280000215,27.60081329992049,29.482635481919118,31.544045260748174,23.534322038879022,0.0
22.552421061278555,28.97074510952624,32.67095062172811,31.796209811994153,24.665789087854332,0.0
22.917485076220835,27.943365521737082,33.146060422370255,30.290970445161964,25.382381274549797,0.0
24.00924469604213,29.790132023048308,34.80880860397895,29.28288127602633,25.151724583826315,0.0
21.627890792743965,27.093486686875604,31.490329729131307,28.58109698201266,23.944940824928356,0.0
20.211376044984597,24.390645424356745,30.727656805322578,28.02730640126756,23.787442062295497,178.0
19.985883655720684,23.139531071532566,30.064212521156257,25.633358148483133,24.882420029874655,147.0
18.937874827919565,23.79218922878439,28.780523102151683,26.118798046700825,24.16441463707814,85.0
18.96825367910432,24.12487259299933,27.345089079240605,24.800918592804372,23.600493199052224,89.0
23.375848077552764,29.09337091132726,32.82994905494206,27.885378488126378,27.608717565713384,86.0
25.728546816615058,30.606355941301544,31.786230337172697,29.25330322509858,28.683630656018636,148.0
23.84798217417367,28.38380380091982,29.983037838640577,31.23244726220568,28.901329133295548,199.0
25.331471986098144,29.45999991679744,30.593221031490003,33.08578270014788,29.297454515570458,242.0
24.381400772032098,30.774896335971214,31.49112776308415,31.340308360581698,28.760163151583058,283.0
20.29425979858926,28.030267954609197,27.088362754353906,28.483673417967015,30.419487056103176,208.0
21.319502214508113,30.69908766559584,31.204231171877403,30.269259703603407,30.515456127316497,232.0
23.419876892030434,30.43453403036995,31.62817738640619,31.102547247239464,30.195820179726105,220.0
24.828157114138747,30.09195874309817,34.02263259753275,33.06315713588404,30.914296663768457,278.0
28.622663900392787,31.71287959051341,34.493124218357025,33.392417515273564,31.604814034704095,366.0
28.5206446403893,31.799875563391268,35.4033330221847,34.48365535688965,30.006265793917756,369.0
26.073382701220506,29.208302491192736,34.76701444423692,31.782177493642504,29.044411106941382,323.0
22.18021681126815,27.691264815642274,34.03370074238116,26.998049275172587,26.41478609303002,253.0
21.415019137692703,26.85266190477314,31.528476082884257,26.092634234391724,26.2811671121334,166.0
23.996631650925977,26.185572813779153,30.613524661311022,24.623675882148163,24.51745227108272,138.0
24.878434931854216,26.015701669623127,32.15242892235091,26.895949750270198,23.96533785786983,120.0
23.354872344405123,25.637736008204037,29.352868216941992,26.219039207679536,25.584736030229394,118.0
23.620996218879945,25.40585056944198,25.69607151866961,28.590416159655454,26.485986474809255,132.0
25.204878483801256,28.912121681456334,30.235864597436482,28.97955788195451,28.877708626459604,138.0
